price,brand,title,category
1.2,Amita,Motion  330ml,Αναψυκτικά - Χυμοί
2.5,Amita,Motion  1lt,Αναψυκτικά - Χυμοί
2.4,Amita,Πορτοκάλι Μήλο Βερύκκοκο  1lt,Αναψυκτικά - Χυμοί
1,Amita,Πορτοκάλι Μήλο Βερύκκοκο  250ml,Αναψυκτικά - Χυμοί
1.2,Amita,Μήλο Πορτοκάλι Καρότο  330ml,Αναψυκτικά - Χυμοί
1.2,Amita,Νέκταρ  330ml,Αναψυκτικά - Χυμοί
2.4,Amita,Νέκταρ  1lt,Αναψυκτικά - Χυμοί
2.4,Amita,Λεμόνι  1lt,Αναψυκτικά - Χυμοί
1,Amita,Βύσσινο  250ml,Αναψυκτικά - Χυμοί
2.4,Amita,Βύσσινο  1lt,Αναψυκτικά - Χυμοί
2.4,Αmita,Πορτοκάλι  1lt,Αναψυκτικά - Χυμοί
2.4,Amita,Ροδάκινο  1lt,Αναψυκτικά - Χυμοί
1,Amita,Ροδάκινο Νέκταρ  250ml,Αναψυκτικά - Χυμοί
1.6,Nescafe,Black Ice  250ml,Αναψυκτικά - Χυμοί
0.9,Coca Cola,Κουτάκι  330ml,Αναψυκτικά - Χυμοί
2,Coca Cola,"Μπουκάλι  1,5lt",Αναψυκτικά - Χυμοί
1.2,Coca Cola,Μπουκάλι  500ml,Αναψυκτικά - Χυμοί
2,Coca Cola,"Light Μπουκάλι  1,5lt",Αναψυκτικά - Χυμοί
1.2,Coca Cola,Light Μπουκάλι  500ml,Αναψυκτικά - Χυμοί
0.9,Coca Cola,Light Κουτάκι  330ml,Αναψυκτικά - Χυμοί
2,Coca Cola,"Zero Μπουκάλι  1,5lt",Αναψυκτικά - Χυμοί
1.2,Coca Cola,Zero Μπουκάλι  500ml,Αναψυκτικά - Χυμοί
0.9,Coca Cola,Zero Κουτάκι  330ml,Αναψυκτικά - Χυμοί
0.9,Fanta,Λεμόνι Κουτάκι  330ml,Αναψυκτικά - Χυμοί
1.2,Fanta,Λεμόνι Μπουκάλι  500ml,Αναψυκτικά - Χυμοί
2,Fanta,"Λεμόνι Μπουκάλι  1,5lt",Αναψυκτικά - Χυμοί
0.9,Fanta,Μπλέ Κουτάκι  330ml,Αναψυκτικά - Χυμοί
1.2,Fanta,Μπλέ Μπουκάλι  500ml,Αναψυκτικά - Χυμοί
0.9,Fanta,Πορτοκάλι Κουτάκι  330ml,Αναψυκτικά - Χυμοί
1.2,Fanta,Πορτοκάλι Μπουκάλι  500ml,Αναψυκτικά - Χυμοί
2,Fanta,"Πορτοκάλι Μπουκάλι  1,5lt",Αναψυκτικά - Χυμοί
2,Frulite,On The Go Ροδάκινο-Πορτοκάλι Pet  500ml,Αναψυκτικά - Χυμοί
2,Frulite,On The Go Πορτοκάλι-Βερύκκοκο Pet  500ml,Αναψυκτικά - Χυμοί
,,,Αναψυκτικά - Χυμοί
2.4,Frulite,Ανανάς Καρύδα  1lt,Αναψυκτικά - Χυμοί
1.2,Frulite,Ανανάς Καρύδα  330ml,Αναψυκτικά - Χυμοί
2.4,Frulite,Βύσσινο Μάνγκο  1lt,Αναψυκτικά - Χυμοί
1.2,Frulite,Βύσσινο Μάνγκο  330ml,Αναψυκτικά - Χυμοί
2.4,Frulite,Καρότο Φρούτα  1lt,Αναψυκτικά - Χυμοί
1.2,Frulite,Καρότο Πορτοκάλι Μάνγκο  330ml,Αναψυκτικά - Χυμοί
2.4,Frulite,Μανταρίνι Σαγκουίνι  1lt,Αναψυκτικά - Χυμοί
1.2,Frulite,Μανταρίνι Σαγκουίνι  330ml,Αναψυκτικά - Χυμοί
2.4,Frulite,Μπανάνα Βύσσινο  1lt,Αναψυκτικά - Χυμοί
1.2,Frulite,Μπανάνα Βύσσινο  330ml,Αναψυκτικά - Χυμοί
1.2,Frulite,Πορτοκάλι 100% Φυσικός  330ml,Αναψυκτικά - Χυμοί
2.4,Frulite,Πορτοκάλι 100% Φυσικός  1lt,Αναψυκτικά - Χυμοί
2.4,Frulite,Ροδάκινο  1lt,Αναψυκτικά - Χυμοί
1.3,Frulite,Ροδάκινο  330ml,Αναψυκτικά - Χυμοί
2.4,Frulite,Φράουλα  1lt,Αναψυκτικά - Χυμοί
1.2,Frulite,Φράουλα  330ml,Αναψυκτικά - Χυμοί
1,Hell,Energy Drink  250ml,Αναψυκτικά - Χυμοί
1.6,Jacobs,Ice Presso 250ml,Αναψυκτικά - Χυμοί
1.3,Life,Βυσσινάδα  330ml,Αναψυκτικά - Χυμοί
1.3,Life,Καρότο Μήλο Πορτοκάλι  330ml,Αναψυκτικά - Χυμοί
2.8,Life,9 Fruits Χάρτινη Συσκ.  1lt,Αναψυκτικά - Χυμοί
1.2,Life,9 Fruits  330ml,Αναψυκτικά - Χυμοί
1.7,Life,Tea Πράσινο Τσάι Ρόδι Κράνμπ.  500ml,Αναψυκτικά - Χυμοί
3.5,Life,Καλημέρα Πορτοκάλι Μπουκάλι  1lt,Αναψυκτικά - Χυμοί
1.7,Life,Κρανμπ-Ρασμπ-Μπλουμπ Μπουκάλι  400ml,Αναψυκτικά - Χυμοί
3.5,Life,Κρανμπ-Ρασμπ-Μπλουμπ Μπουκάλι  1lt,Αναψυκτικά - Χυμοί
1.7,Life,Μανταρίνι Πορτοκάλι  400ml,Αναψυκτικά - Χυμοί
3.5,Life,Μήλο Πορτοκάλι Καρότο Μπουκάλι  1lt,Αναψυκτικά - Χυμοί
1.7,Life,Μήλο Πορτοκάλι Καρότο Μπουκάλι  400ml,Αναψυκτικά - Χυμοί
3.5,Life,Σταφύλι Πορτοκάλι Ρόδι Μπουκάλι  1lt,Αναψυκτικά - Χυμοί
1.7,Life,Σταφύλι Πορτοκάλι Ρόδι Μπουκάλι  400ml,Αναψυκτικά - Χυμοί
1.7,Life,Πορτοκάλι Γκρέιπφρουτ Σαγκουίνι  400ml,Αναψυκτικά - Χυμοί
1.3,Life,Πορτοκάλι Μήλο Βερίκοκο  330ml,Αναψυκτικά - Χυμοί
3.5,Life,Πορτοκάλι Μπουκάλι  1lt,Αναψυκτικά - Χυμοί
1.7,Life,Πορτοκάλι Μπουκάλι  400ml,Αναψυκτικά - Χυμοί
1.3,Life,Ροδάκινο Χάρτινη Συσκ.  330ml,Αναψυκτικά - Χυμοί
3.5,Life,Ροδάκινο Μήλο Μπουκάλι  1lt,Αναψυκτικά - Χυμοί
1.7,Life,Ροδάκινο Μήλο Μπουκάλι  400ml,Αναψυκτικά - Χυμοί
1.7,Life,Τσάι Πράσινο Μήλο  500ml,Αναψυκτικά - Χυμοί
1.7,Life,Τσάι Λεμόνι  500ml,Αναψυκτικά - Χυμοί
1.7,Life,Τσάι Ροδάκινο  500ml,Αναψυκτικά - Χυμοί
1.7,Lipton,Ice Tea Green N.Sugar  500ml,Αναψυκτικά - Χυμοί
1.6,Lipton,Ice Tea Peach N.Sugar  500ml,Αναψυκτικά - Χυμοί
1.6,Lipton,Ice Tea Λεμόνι  500ml,Αναψυκτικά - Χυμοί
1.5,Lipton,Ice Tea Ροδάκι  500ml,Αναψυκτικά - Χυμοί
1.6,Lipton,Πράσινο Τσάι Με Λεμόνι  500ml,Αναψυκτικά - Χυμοί
1.4,Lucozate,Energy Orange 1lt,Αναψυκτικά - Χυμοί
2,Monster,Rehab  500ml,Αναψυκτικά - Χυμοί
2,Monster,Ripper  500ml,Αναψυκτικά - Χυμοί
2,Monster,Πράσινο  500ml,Αναψυκτικά - Χυμοί
2,Monster,Χωρίς Ζάχαρη  500ml,Αναψυκτικά - Χυμοί
1.6,Nestea,Lemon  500ml,Αναψυκτικά - Χυμοί
1.6,Nestea,Peach  500ml,Αναψυκτικά - Χυμοί
1.8,Nestea,Τσάι Λεμόνι Sugar Free  500ml,Αναψυκτικά - Χυμοί
1.8,Nestea,Passion Fruit Sugar Free  500ml,Αναψυκτικά - Χυμοί
1.3,Perrier,Lemon  330ml,Αναψυκτικά - Χυμοί
2,Powerade,Μπλέ  ,Αναψυκτικά - Χυμοί
2,Red Bull,Χωρίς Ζάχαρη  250ml,Αναψυκτικά - Χυμοί
1.8,Red Bull,Κουτάκι 250ml,Αναψυκτικά - Χυμοί
2.6,Red Bull,Μεγάλο 355ml,Αναψυκτικά - Χυμοί
2,Red Bull,Blue Μυρτιλο  250ml,Αναψυκτικά - Χυμοί
2,Red Bull,Red Βατόμουρο  250ml,Αναψυκτικά - Χυμοί
2,Sprite,"Μπουκάλι 1,5lt",Αναψυκτικά - Χυμοί
0.9,Sprite,Κουτάκι 330ml,Αναψυκτικά - Χυμοί
1.2,Sprite,Μπουκάλι 500ml,Αναψυκτικά - Χυμοί
0.9,Tuborg,Tonic Κουτί  330ml,Αναψυκτικά - Χυμοί
0.9,Tuborg,Σόδα Κουτί  330ml,Αναψυκτικά - Χυμοί
1,Vikos,Πορτοκάλι  330ml,Αναψυκτικά - Χυμοί
1,Σουρωτή,Γυάλινο Μπουκάλι 250ml,Αναψυκτικά - Χυμοί
1,Schweppes,Σόδα  330ml,Αναψυκτικά - Χυμοί
1,Λούξ,Πορτοκαλάδα  330ml,Αναψυκτικά - Χυμοί
1,Λούξ,Λεμονίτα  330ml,Αναψυκτικά - Χυμοί
1,Λούξ,Βυσσινάδα  330ml,Αναψυκτικά - Χυμοί
1,Βίκος,Λεμονάδα  330ml,Αναψυκτικά - Χυμοί
0.7,Αυρα,Νερό Pet  750ml,Αναψυκτικά - Χυμοί
1,Ζαγόρι,"Μπουκάλι Νερό  1,5lt",Αναψυκτικά - Χυμοί
1,3Bit,Choco Bar,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,3Bit,Γκοφρέτα  31γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.3,7Days,Sweet Thing,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.8,Amaretti,Γκοφρέτα Κουτί  68γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.5,Amaretti,Σακούλα  135γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.8,Bounty,Σοκολάτα 57γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Break,Αμυγδάλου  85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Break,Γάλακτος  85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Break,Λευκή Σοκολάτα  85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Break,Με Φουντούκια  85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Break,Ξηροί Καρποί Μωβ,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Break,Σοκοφρέτα  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.2,7Days,Cake Bar Βανίλια,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.2,7Days,Cake Bar Σοκολάτα,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Crunch,Μπλέ  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Crunch,Σοκολάτα Λευκή  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Derby,Caramel 38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Derby,Nougat 38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Derby,Γκοφρέτα  38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Derby,Υγείας  38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Ferrero Rocher,3 Τεμάχια,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Finetti,Wafer Sticks Mini  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Finetti,Sticks Πραλίνα  140γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
,,,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.9,Ιον,Dark Super Fruits,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.9,Ιον,Dark Αμύγδαλα & Αλατισμένη Καραμέλα,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.9,Ιον,Dark Κλασσική,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
5.2,Ιον,Αμυγδάλου  300γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Ιον,Αμυγδάλου  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.5,Ιον,Αμυγδάλου  75γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.7,Ιον,Αμυγδάλου  30γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Ιον,Αμυγδάλου Λευκή Σοκολάτα,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Ιον,Αμυγδάλου Με Καραμελομένα Αμύγδαλα,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Ιον,Αμυγδάλου Στέβια,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
3.5,Ιον,Γάλακτος   200γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.8,Ιον,Γάλακτος  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.5,Ιον,Γάλακτος  75γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.7,Ιον,Γάλακτος  30γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Ιον,Γάλακτος Στέβια ,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Ιον,Σοκοφρέτα Σοκολάτα  38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Ιον,Σοκοφρέτα Υγείας  38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Ιον,Σοκοφρέτα Φουντούκι  38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Ιον,Σοκοφρέτα Φράουλα  38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Ιον,Σοκοφρέτα Λευκή  38γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.8,Ιον,Σοκοφρέτα Κόκκινη,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.8,Ιον,Σοκοφρέτα Πράσινη,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.8,Ιον,Σοκοφρετίνια  50γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
5.2,Ιον,Φουντούκι  270γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
3.5,Ιον,Φουντούκι  200γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Ιον,Join Gianduja 85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Ιον,Join Αμύγδαλα 85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Ιον,Join Βάφλα 85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Ιον,Join Καραμέλα 85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Ιον,Join Μπισκότο 85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Ιον,Join Two 85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Kinder,Bueno 43γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Kinder,Bueno White 43γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Kinder,Delice 42γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Kinder,Joy Καλοκαιρινό Αυγό  20γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Kinder,Αυγό Έκπληξη  20γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Kinder,Σοκολάτα Bars 100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Kiss,Γάλα/Φράουλα  26γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
3.5,Lacta,Big Time Choc & Waffle,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Biscotto  87γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
3,Lacta,Cake Choco Chips  140γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
3,Lacta,Cake Choco Heart  175γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Cracker  87γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Lacta,Love'it Chok N' Cake,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Love'it Oreo N' Cream,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Love'it Choc N' Choc,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Love'it Waffle N' Praline,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Love'it Choc N' Biscuits,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta ,Melty Bisco Fudge,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Merenda,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,Lacta,Oreo Bar  44γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,Lacta ,Tuffee Nut  44γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.5,Lacta,Αμυγδάλου  85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.7,Lacta,Γάλακτος  30γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.3,Lacta,Γάλακτος  60γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Γάλακτος  85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Lacta,Γκοφρέτα,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.5,Lacta,Καραμέλα  85γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Κρέμα Καραμέλα & Ρευστή Καραμέλα  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Lacta,Φράουλα & Γιαούρτι  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,Lila Pause,Φράουλα  34γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,Μ&Μ's,Choco  45γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,M&M's,Φυστίκι  45γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,Maltesers,Bag  37γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Mars,Chocolate Bar  70γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,Mars,Bars  51γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka,Caramel  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka,Coffee Cream  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka,Daim  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka,Happy Cows  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka ,Noisette  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka,Oreo  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka,Rasberry  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka,Whole Hazelnut  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.6,Milka,Φράουλα  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Milka,Way Crispy Rolls  25γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.8,Rocket-Pie,Γκοφρέτα  70γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.5,Serano,Σοκολάτα  65γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1,Snickers,Chocolate Bar 80γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,Twix,Bar  58γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.9,Twix,White Bar 58γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Παυλίδης,Γεμιστή Φράουλα  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Παυλίδης,Γεμιστή Μπανάνα  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Παυλίδης,Γεμιστή Κεράσι  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Παυλίδης,Υγείας  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Παυλίδης,Υγείας Αμυγδάλου  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.7,Παυλίδης,Υγείας  30γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Παυλίδης,Υγείας Πορτοκάλι  100γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Παυλίδης,Υγείας Κρέμα Cappucino,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
1.7,Παυλίδης,Υγείας Λεμόνι,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.5,Παυλίδης,Γκοφρέτα Υγείας  34γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
0.8,Magnum,Γκοφρέτα 55γρ.,Σοκολάτες - Γκοφρέτες - Σοκολατάκια
3.5,Always,Ultra/Plus  12/14,Διάφορα
3.5,Always,Ultra Normal  12,Διάφορα
0.5,Bic,Cristal Μπλέ Στυλό,Διάφορα
0.8,Bic,Αναπτήρας Μικρός,Διάφορα
1,Bic,Αναπτήρας Μεγάλος,Διάφορα
1,Bic,Ξυραφάκια Classic  1τμχ,Διάφορα
2.7,Vam Gas,Υγραέριο για αναπτήρες  240ml,Διάφορα
0.5,Zewa,Χαρτομάντιλα,Διάφορα
3.5,Energizer,Μπαταρία Τύπου V9,Διάφορα
4.8,Sony,Μπαταρία Τύπου AA,Διάφορα
4.8,Sony,Μπαταρία Τύπου D,Διάφορα
3.5,Logo,Κόλλα Στιγμής  2γρ.,Διάφορα
3.5,Τράπουλα,Τράπουλα Πολυτελείας,Διάφορα
1,Anker,Σιλοτέιπ,Διάφορα
1,Depon,Παυσίπονο,Παραφαρμακευτικά
3.5,Λέοντος,Έμπλαστρα,Παραφαρμακευτικά
3,Again,Προφυλακτικά  3τμχ.,Παραφαρμακευτικά
3,Again,Προφυλακτικά  Κουκίδες/Άρωμα/Ραβδώσεις  3τμχ.,Παραφαρμακευτικά
3,Durex,Performer Προφυλακτικά,Παραφαρμακευτικά
3,Durex,Jeans Προφυλακτικά,Παραφαρμακευτικά
3,Durex,Plesure Max Προφυλακτικά,Παραφαρμακευτικά
3,Durex,Sensitive Προφυλακτικά,Παραφαρμακευτικά
3,Duo,Προφυλακτικά  3τμχ.,Παραφαρμακευτικά
2.5,Ben & Jerry's,Peanut Butter,Παγωτά
2.5,Ben & Jerry's,Caramel Chew Chew,Παγωτά
2.5,Ben & Jerry's,Cookie Dough,Παγωτά
2.5,Ben & Jerry's,Strawberry Cheasecake,Παγωτά
2.5,Ben & Jerry's,Chunky Monkey,Παγωτά
2.5,Ben & Jerry's,Chocolate Fudge Brown,Παγωτά
7.5,Ben & Jerry's,Chocolate Fudge Brown  500ml,Παγωτά
7.5,Ben & Jerry's,Chunky Monkey  500ml,Παγωτά
7.5,Ben & Jerry's,Cookie Dough  500ml,Παγωτά
7.5,Ben & Jerry's,Peanut Butter  500ml,Παγωτά
7.5,Ben & Jerry's,Strawberry Cheasecake  500ml,Παγωτά
7.5,Ben & Jerry's,Caramel Chew Chew  500ml,Παγωτά
7.5,Ben & Jerry's,New York Super Chunk  500ml,Παγωτά
0.5,Algida,Big Milk Bambi Choco,Παγωτά
0.5,Algida,Big Milk Vanilia,Παγωτά
0.5,Algida,Big Milk Toffi Chocolate,Παγωτά
0.5,Algida,Big Milk Trio ,Παγωτά
1.2,Algida,Calippo Bub Gum,Παγωτά
1.2,Algida,Calippo Strawberry,Παγωτά
1.2,Algida,Calippo Lime,Παγωτά
1.2,Algida,Calippo Orange,Παγωτά
1.2,Algida,Calippo Cola,Παγωτά
